genre,danceability,energy,valence,tempo,acousticness,loudness,popularity
 old school thrash,0.42628571428571427,0.8565714285714285,0.39030476190476193,125.22897619047619,0.004500891904761905,-6.824952380952381,61.976190476190474
 olympia wa indie,0.619,0.424,0.381,112.576,0.72,-12.752,67.0
 operatic pop,0.44733333333333336,0.2849833333333333,0.433,130.06166666666667,0.7501666666666668,-15.862499999999999,58.5
 orchestral soundtrack,0.32066666666666666,0.492,0.3353333333333333,108.60433333333333,0.7006666666666667,-14.363333333333335,58.666666666666664
 outlaw country,0.6222365591397849,0.49406451612903224,0.6281397849462366,113.34551612903226,0.43690419354838705,-11.19789247311828,60.89247311827957
 outsider,0.588,0.165,0.605,135.958,0.97,-20.076,54.0
 oxford indie,0.37170000000000003,0.52475,0.267665,117.95239999999998,0.25973820000000003,-9.64085,71.8
 p funk,0.7326451612903225,0.666258064516129,0.8121612903225807,112.81235483870968,0.21547741935483872,-9.91741935483871,57.32258064516129
 paisley underground,0.639,0.5533333333333333,0.6696666666666666,101.28133333333334,0.31446666666666667,-12.448333333333332,55.333333333333336
 palm desert scene,0.3745,0.79,0.5055000000000001,165.1295,0.02535,-4.3905,62.5
 permanent wave,0.5365672043010753,0.6936274193548387,0.5698806451612903,122.8698817204301,0.1516116910752688,-8.127680107526881,67.49193548387096
 persian pop,0.703,0.292,0.855,84.032,0.805,-10.924,52.0
 philly indie,0.454,0.82,0.575,166.303,0.132,-4.193,77.0
 philly rap,0.7906363636363636,0.6182727272727273,0.5658181818181819,112.14945454545455,0.23883018181818183,-5.670272727272728,73.45454545454545
 philly soul,0.5301250000000001,0.5565,0.6394583333333334,132.53770833333334,0.48029583333333337,-9.702250000000001,57.125
 piano blues,0.789,0.494,0.826,104.593,0.0923,-13.702,55.0
 piano rock,0.5599852941176471,0.6333117647058824,0.5626470588235294,127.61614705882351,0.3053741176470588,-8.317573529411765,66.55882352941177
 pittsburgh rap,0.6745,0.6346,0.4333,111.48600000000002,0.39581,-6.592499999999999,74.7
 pittsburgh rock,0.5,0.704,0.722,119.463,0.125,-8.797,67.0
 pixel,0.716,0.712,0.797,104.899,0.193,-5.826,75.0
 pixie,0.5151111111111111,0.8295555555555556,0.5115555555555555,144.2026666666667,0.036867588888888886,-4.0937777777777775,70.55555555555556
 plugg,0.6880000000000001,0.733875,0.382125,145.512,0.1393675,-5.880625,75.25
 pluggnb,0.7126428571428571,0.6690714285714287,0.4382142857142857,143.38728571428572,0.17659571428571427,-6.874785714285714,75.85714285714286
 polish classical,0.44,0.00925,0.0908,129.129,0.984,-32.452,64.0
 political hip hop,0.545,0.8472222222222222,0.6086666666666667,120.02044444444444,0.05068444444444445,-5.488333333333333,67.33333333333333
 pop,0.6422842323651453,0.6680269709543568,0.5262421161825726,121.66214937759337,0.1969629132780083,-6.060674273858921,74.92738589211618
 pop dance,0.63615,0.7685,0.4726,122.90125,0.0840895,-4.92595,75.45
 pop emo,0.49974999999999997,0.85675,0.50225,145.50041666666667,0.027897441666666665,-4.074833333333333,69.58333333333333
